ID,Sex,Age,Height,Weight,BMI,Level,Fitness Goal,Fitness Type,,,,
1622,Female,27,1.65,72,26.45,Overweight,Weight Loss,Cardio Fitness,,,,
1626,Male,27,1.65,95,34.89,Obuse,Weight Loss,Cardio Fitness,,,,
1630,Female,27,1.65,95,34.89,Obuse,Weight Loss,Cardio Fitness,,,,
1634,Male,28,1.55,42,17.48,Underweight,Weight Gain,Muscular Fitness,,,,
1638,Female,28,1.55,42,17.48,Underweight,Weight Gain,Muscular Fitness,,,,
1642,Male,28,1.55,55,22.89,Normal,Weight Gain,Muscular Fitness,,,,
1646,Female,28,1.55,55,22.89,Normal,Weight Gain,Muscular Fitness,,,,
1650,Male,28,1.55,70,29.14,Overweight,Weight Loss,Cardio Fitness,,,,
1654,Female,28,1.55,70,29.14,Overweight,Weight Loss,Cardio Fitness,,,,
1658,Male,28,1.55,95,39.54,Obuse,Weight Loss,Cardio Fitness,,,,
1662,Female,28,1.55,95,39.54,Obuse,Weight Loss,Cardio Fitness,,,,
1666,Male,29,1.57,42,17.04,Underweight,Weight Gain,Muscular Fitness,,,,
1670,Female,29,1.57,42,17.04,Underweight,Weight Gain,Muscular Fitness,,,,
1674,Male,29,1.57,55,22.31,Normal,Weight Gain,Muscular Fitness,,,,
1678,Female,29,1.57,55,22.31,Normal,Weight Gain,Muscular Fitness,,,,
1682,Male,29,1.57,70,28.4,Overweight,Weight Loss,Cardio Fitness,,,,
1686,Female,29,1.57,70,28.4,Overweight,Weight Loss,Cardio Fitness,,,,
1690,Male,29,1.57,95,38.54,Obuse,Weight Loss,Cardio Fitness,,,,
1694,Female,29,1.57,95,38.54,Obuse,Weight Loss,Cardio Fitness,,,,
1698,Male,30,1.58,42,16.82,Underweight,Weight Gain,Muscular Fitness,,,,
1702,Female,30,1.58,42,16.82,Underweight,Weight Gain,Muscular Fitness,,,,
1706,Male,30,1.58,55,22.03,Normal,Weight Gain,Muscular Fitness,,,,
1710,Female,30,1.58,55,22.03,Normal,Weight Gain,Muscular Fitness,,,,
1714,Male,30,1.58,70,28.04,Overweight,Weight Loss,Cardio Fitness,,,,
1718,Female,30,1.58,70,28.04,Overweight,Weight Loss,Cardio Fitness,,,,
1722,Male,30,1.58,95,38.05,Obuse,Weight Loss,Cardio Fitness,,,,
1726,Female,30,1.58,95,38.05,Obuse,Weight Loss,Cardio Fitness,,,,
1730,Male,31,1.7,42,14.53,Underweight,Weight Gain,Muscular Fitness,,,,
1734,Female,31,1.7,42,14.53,Underweight,Weight Gain,Muscular Fitness,,,,
1738,Male,31,1.7,55,19.03,Normal,Weight Gain,Muscular Fitness,,,,
1742,Female,31,1.7,55,19.03,Normal,Weight Gain,Muscular Fitness,,,,
1746,Male,31,1.7,77,26.64,Overweight,Weight Loss,Cardio Fitness,,,,
1750,Female,31,1.7,77,26.64,Overweight,Weight Loss,Cardio Fitness,,,,
1754,Male,31,1.7,95,32.87,Obuse,Weight Loss,Cardio Fitness,,,,
1758,Female,31,1.7,95,32.87,Obuse,Weight Loss,Cardio Fitness,,,,
1762,Male,32,1.72,42,14.2,Underweight,Weight Gain,Muscular Fitness,,,,
1766,Female,32,1.72,42,14.2,Underweight,Weight Gain,Muscular Fitness,,,,
1770,Male,32,1.72,55,18.59,Normal,Weight Gain,Muscular Fitness,,,,
1774,Female,32,1.72,55,18.59,Normal,Weight Gain,Muscular Fitness,,,,
1778,Male,32,1.72,77,26.03,Overweight,Weight Loss,Cardio Fitness,,,,
1782,Female,32,1.72,77,26.03,Overweight,Weight Loss,Cardio Fitness,,,,
1786,Male,32,1.72,95,32.11,Obuse,Weight Loss,Cardio Fitness,,,,
1790,Female,32,1.72,95,32.11,Obuse,Weight Loss,Cardio Fitness,,,,
1794,Male,33,1.73,42,14.03,Underweight,Weight Gain,Muscular Fitness,,,,
1798,Female,33,1.73,42,14.03,Underweight,Weight Gain,Muscular Fitness,,,,
1802,Male,33,1.73,56,18.71,Normal,Weight Gain,Muscular Fitness,,,,
1806,Female,33,1.73,56,18.71,Normal,Weight Gain,Muscular Fitness,,,,
1810,Male,33,1.73,77,25.73,Overweight,Weight Loss,Cardio Fitness,,,,
1814,Female,33,1.73,77,25.73,Overweight,Weight Loss,Cardio Fitness,,,,
1818,Male,33,1.73,95,31.74,Obuse,Weight Loss,Cardio Fitness,,,,
1822,Female,33,1.73,95,31.74,Obuse,Weight Loss,Cardio Fitness,,,,
1826,Male,34,1.74,42,13.87,Underweight,Weight Gain,Muscular Fitness,,,,
1830,Female,34,1.74,42,13.87,Underweight,Weight Gain,Muscular Fitness,,,,
1834,Male,34,1.74,57,18.83,Normal,Weight Gain,Muscular Fitness,,,,
1838,Female,34,1.74,57,18.83,Normal,Weight Gain,Muscular Fitness,,,,
1842,Male,34,1.74,77,25.43,Overweight,Weight Loss,Cardio Fitness,,,,
1846,Female,34,1.74,77,25.43,Overweight,Weight Loss,Cardio Fitness,,,,
1850,Male,34,1.74,95,31.38,Obuse,Weight Loss,Cardio Fitness,,,,
1854,Female,34,1.74,95,31.38,Obuse,Weight Loss,Cardio Fitness,,,,
1858,Male,35,1.75,42,13.71,Underweight,Weight Gain,Muscular Fitness,,,,
1862,Female,35,1.75,42,13.71,Underweight,Weight Gain,Muscular Fitness,,,,
1866,Male,35,1.75,57,18.61,Normal,Weight Gain,Muscular Fitness,,,,
1870,Female,35,1.75,57,18.61,Normal,Weight Gain,Muscular Fitness,,,,
1874,Male,35,1.75,77,25.14,Overweight,Weight Loss,Cardio Fitness,,,,
1878,Female,35,1.75,77,25.14,Overweight,Weight Loss,Cardio Fitness,,,,
1882,Male,35,1.75,95,31.02,Obuse,Weight Loss,Cardio Fitness,,,,
1886,Female,35,1.75,95,31.02,Obuse,Weight Loss,Cardio Fitness,,,,
1890,Male,36,1.76,42,13.56,Underweight,Weight Gain,Muscular Fitness,,,,
1894,Female,36,1.76,42,13.56,Underweight,Weight Gain,Muscular Fitness,,,,
1898,Male,36,1.76,58,18.72,Normal,Weight Gain,Muscular Fitness,,,,
1902,Female,36,1.76,58,18.72,Normal,Weight Gain,Muscular Fitness,,,,
1906,Male,36,1.76,79,25.5,Overweight,Weight Loss,Cardio Fitness,,,,
1910,Female,36,1.76,79,25.5,Overweight,Weight Loss,Cardio Fitness,,,,
1914,Male,36,1.76,95,30.67,Obuse,Weight Loss,Cardio Fitness,,,,
1918,Female,36,1.76,95,30.67,Obuse,Weight Loss,Cardio Fitness,,,,
1922,Male,37,1.77,42,13.41,Underweight,Weight Gain,Muscular Fitness,,,,
1926,Female,37,1.77,42,13.41,Underweight,Weight Gain,Muscular Fitness,,,,
1930,Male,37,1.77,58,18.51,Normal,Weight Gain,Muscular Fitness,,,,
1934,Female,37,1.77,58,18.51,Normal,Weight Gain,Muscular Fitness,,,,
1938,Male,37,1.77,79,25.22,Overweight,Weight Loss,Cardio Fitness,,,,
1942,Female,37,1.77,79,25.22,Overweight,Weight Loss,Cardio Fitness,,,,
1946,Male,37,1.77,95,30.32,Obuse,Weight Loss,Cardio Fitness,,,,
1950,Female,37,1.77,95,30.32,Obuse,Weight Loss,Cardio Fitness,,,,
1954,Male,38,1.78,42,13.26,Underweight,Weight Gain,Muscular Fitness,,,,
1958,Female,38,1.78,42,13.26,Underweight,Weight Gain,Muscular Fitness,,,,
1962,Male,38,1.78,59,18.62,Normal,Weight Gain,Muscular Fitness,,,,
1966,Female,38,1.78,59,18.62,Normal,Weight Gain,Muscular Fitness,,,,
1970,Male,38,1.78,79,24.93,Overweight,Weight Loss,Cardio Fitness,,,,
1974,Female,38,1.78,79,24.93,Overweight,Weight Loss,Cardio Fitness,,,,
1978,Male,38,1.78,95,29.98,Obuse,Weight Loss,Cardio Fitness,,,,
1982,Female,38,1.78,95,29.98,Obuse,Weight Loss,Cardio Fitness,,,,
1986,Male,39,1.79,42,13.11,Underweight,Weight Gain,Muscular Fitness,,,,
1990,Female,39,1.79,42,13.11,Underweight,Weight Gain,Muscular Fitness,,,,
1994,Male,39,1.79,60,18.73,Normal,Weight Gain,Muscular Fitness,,,,
1998,Female,39,1.79,60,18.73,Normal,Weight Gain,Muscular Fitness,,,,
2002,Male,39,1.79,80,24.97,Overweight,Weight Loss,Cardio Fitness,,,,
2006,Female,39,1.79,80,24.97,Overweight,Weight Loss,Cardio Fitness,,,,
2010,Male,39,1.79,98,30.59,Obuse,Weight Loss,Cardio Fitness,,,,
2014,Female,39,1.79,98,30.59,Obuse,Weight Loss,Cardio Fitness,,,,
2018,Male,40,1.4,33,16.84,Underweight,Weight Gain,Muscular Fitness,,,,
2022,Female,40,1.4,33,16.84,Underweight,Weight Gain,Muscular Fitness,,,,
2026,Male,40,1.4,40,20.41,Normal,Weight Gain,Muscular Fitness,,,,
2030,Female,40,1.4,40,20.41,Normal,Weight Gain,Muscular Fitness,,,,
2034,Male,40,1.4,50,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2038,Female,40,1.4,50,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2042,Male,40,1.4,98,50,Obuse,Weight Loss,Cardio Fitness,,,,
2046,Female,40,1.4,98,50,Obuse,Weight Loss,Cardio Fitness,,,,
2050,Male,41,1.3,45,26.63,Overweight,Weight Loss,Cardio Fitness,,,,
2054,Female,41,1.3,45,26.63,Overweight,Weight Loss,Cardio Fitness,,,,
2058,Male,41,1.3,40,23.67,Normal,Weight Gain,Muscular Fitness,,,,
2062,Female,41,1.3,40,23.67,Normal,Weight Gain,Muscular Fitness,,,,
2066,Male,41,1.3,50,29.59,Overweight,Weight Loss,Cardio Fitness,,,,
2070,Female,41,1.3,50,29.59,Overweight,Weight Loss,Cardio Fitness,,,,
2074,Male,41,1.3,98,57.99,Obuse,Weight Loss,Cardio Fitness,,,,
2078,Female,41,1.3,98,57.99,Obuse,Weight Loss,Cardio Fitness,,,,
2082,Male,42,1.44,34,16.4,Underweight,Weight Gain,Muscular Fitness,,,,
2086,Female,42,1.44,34,16.4,Underweight,Weight Gain,Muscular Fitness,,,,
2090,Male,42,1.44,40,19.29,Normal,Weight Gain,Muscular Fitness,,,,
2094,Female,42,1.44,40,19.29,Normal,Weight Gain,Muscular Fitness,,,,
2098,Male,42,1.44,62,29.9,Overweight,Weight Loss,Cardio Fitness,,,,
2102,Female,42,1.44,62,29.9,Overweight,Weight Loss,Cardio Fitness,,,,
2106,Male,42,1.44,98,47.26,Obuse,Weight Loss,Cardio Fitness,,,,
2110,Female,42,1.44,98,47.26,Obuse,Weight Loss,Cardio Fitness,,,,
2114,Male,24,1.66,34,12.34,Underweight,Weight Gain,Muscular Fitness,,,,
2118,Female,24,1.66,34,12.34,Underweight,Weight Gain,Muscular Fitness,,,,
2122,Male,24,1.66,56,20.32,Normal,Weight Gain,Muscular Fitness,,,,
2126,Female,24,1.66,56,20.32,Normal,Weight Gain,Muscular Fitness,,,,
2130,Male,24,1.66,76,27.58,Overweight,Weight Loss,Cardio Fitness,,,,
2134,Female,24,1.66,76,27.58,Overweight,Weight Loss,Cardio Fitness,,,,
2138,Male,24,1.66,98,35.56,Obuse,Weight Loss,Cardio Fitness,,,,
2142,Female,24,1.66,98,35.56,Obuse,Weight Loss,Cardio Fitness,,,,
2146,Male,18,1.62,48.5,18.48,Underweight,Weight Gain,Muscular Fitness,,,,
2150,Female,18,1.62,48.5,18.48,Underweight,Weight Gain,Muscular Fitness,,,,
2154,Male,18,1.62,51,19.43,Normal,Weight Gain,Muscular Fitness,,,,
2158,Female,18,1.62,51,19.43,Normal,Weight Gain,Muscular Fitness,,,,
2162,Male,18,1.62,70,26.67,Overweight,Weight Loss,Cardio Fitness,,,,
2166,Female,18,1.62,70,26.67,Overweight,Weight Loss,Cardio Fitness,,,,
2170,Male,18,1.62,83,31.63,Obuse,Weight Loss,Cardio Fitness,,,,
2174,Female,18,1.62,83,31.63,Obuse,Weight Loss,Cardio Fitness,,,,
2178,Male,63,1.65,47.5,17.45,Underweight,Weight Gain,Muscular Fitness,,,,
2182,Female,63,1.65,47.5,17.45,Underweight,Weight Gain,Muscular Fitness,,,,
2186,Male,63,1.65,55,20.2,Normal,Weight Gain,Muscular Fitness,,,,
2190,Female,63,1.65,55,20.2,Normal,Weight Gain,Muscular Fitness,,,,
2194,Male,63,1.65,72,26.45,Overweight,Weight Loss,Cardio Fitness,,,,
2198,Female,63,1.65,72,26.45,Overweight,Weight Loss,Cardio Fitness,,,,
2202,Male,63,1.65,85,31.22,Obuse,Weight Loss,Cardio Fitness,,,,
2242,Male,19,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2250,Male,19,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2258,Male,19,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2266,Male,19,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2274,Male,20,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2282,Male,20,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2290,Male,20,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2298,Male,20,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2306,Male,21,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2314,Male,21,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2322,Male,21,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2330,Male,21,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2338,Male,22,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2346,Male,22,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2354,Male,22,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2362,Male,22,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2370,Male,23,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2378,Male,23,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2386,Male,23,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2394,Male,23,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2402,Male,24,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2410,Male,24,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2418,Male,24,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2426,Male,24,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2434,Male,25,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2442,Male,25,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2450,Male,25,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2458,Male,25,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2466,Male,26,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2474,Male,26,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2482,Male,26,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2490,Male,26,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2498,Male,27,1.72,47.5,16.06,Underweight,Weight Gain,Muscular Fitness,,,,
2506,Male,27,1.72,55,18.59,Normal,Weight Gain,Muscular Fitness,,,,
2514,Male,27,1.72,80,27.04,Overweight,Weight Loss,Cardio Fitness,,,,
2522,Male,27,1.72,102,34.48,Obuse,Weight Loss,Cardio Fitness,,,,
2523,Male,27,1.7,102,35.29,Obuse,Weight Loss,Cardio Fitness,,,,
2526,Female,27,1.7,102,35.29,Obuse,Weight Loss,Cardio Fitness,,,,
2529,Female,27,1.7,105,36.33,Obuse,Weight Loss,Cardio Fitness,,,,
2530,Male,28,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2534,Female,28,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2538,Male,28,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2542,Female,28,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2546,Male,28,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2550,Female,28,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2554,Male,28,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2558,Female,28,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2562,Male,29,1.7,47.5,16.44,Underweight,Weight Gain,Muscular Fitness,,,,
2566,Female,29,1.7,47.5,16.44,Underweight,Weight Gain,Muscular Fitness,,,,
2570,Male,29,1.7,55,19.03,Normal,Weight Gain,Muscular Fitness,,,,
2574,Female,29,1.7,55,19.03,Normal,Weight Gain,Muscular Fitness,,,,
2578,Male,29,1.7,72,24.91,Overweight,Weight Loss,Cardio Fitness,,,,
2582,Female,29,1.7,72,24.91,Overweight,Weight Loss,Cardio Fitness,,,,
2586,Male,29,1.7,105,36.33,Obuse,Weight Loss,Cardio Fitness,,,,
2590,Female,29,1.7,105,36.33,Obuse,Weight Loss,Cardio Fitness,,,,
2594,Male,30,1.58,37,14.82,Underweight,Weight Gain,Muscular Fitness,,,,
2598,Female,30,1.58,37,14.82,Underweight,Weight Gain,Muscular Fitness,,,,
2610,Male,30,1.58,72,28.84,Overweight,Weight Loss,Cardio Fitness,,,,
2614,Female,30,1.58,72,28.84,Overweight,Weight Loss,Cardio Fitness,,,,
2618,Male,30,1.58,105,42.06,Obuse,Weight Loss,Cardio Fitness,,,,
2622,Female,30,1.58,105,42.06,Obuse,Weight Loss,Cardio Fitness,,,,
2626,Male,31,1.68,37,13.11,Underweight,Weight Gain,Muscular Fitness,,,,
2630,Female,31,1.68,37,13.11,Underweight,Weight Gain,Muscular Fitness,,,,
2634,Male,31,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2638,Female,31,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2642,Male,31,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2646,Female,31,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2650,Male,31,1.68,105,37.2,Obuse,Weight Loss,Cardio Fitness,,,,
2654,Female,31,1.68,105,37.2,Obuse,Weight Loss,Cardio Fitness,,,,
2658,Male,32,1.56,37,15.2,Underweight,Weight Gain,Muscular Fitness,,,,
2662,Female,32,1.56,37,15.2,Underweight,Weight Gain,Muscular Fitness,,,,
2666,Male,32,1.56,55,22.6,Normal,Weight Gain,Muscular Fitness,,,,
2670,Female,32,1.56,55,22.6,Normal,Weight Gain,Muscular Fitness,,,,
2674,Male,32,1.56,72,29.59,Overweight,Weight Loss,Cardio Fitness,,,,
2678,Female,32,1.56,72,29.59,Overweight,Weight Loss,Cardio Fitness,,,,
2682,Male,32,1.56,105,43.15,Obuse,Weight Loss,Cardio Fitness,,,,
2686,Female,32,1.56,105,43.15,Obuse,Weight Loss,Cardio Fitness,,,,
2690,Male,33,1.75,37,12.08,Underweight,Weight Gain,Muscular Fitness,,,,
2694,Female,33,1.75,37,12.08,Underweight,Weight Gain,Muscular Fitness,,,,
2698,Male,33,1.75,60,19.59,Normal,Weight Gain,Muscular Fitness,,,,
2702,Female,33,1.75,60,19.59,Normal,Weight Gain,Muscular Fitness,,,,
2706,Male,33,1.75,80,26.12,Overweight,Weight Loss,Cardio Fitness,,,,
2710,Female,33,1.75,80,26.12,Overweight,Weight Loss,Cardio Fitness,,,,
2714,Male,33,1.75,105,34.29,Obuse,Weight Loss,Cardio Fitness,,,,
2718,Female,33,1.75,105,34.29,Obuse,Weight Loss,Cardio Fitness,,,,
2722,Male,34,1.58,37,14.82,Underweight,Weight Gain,Muscular Fitness,,,,
2726,Female,34,1.58,37,14.82,Underweight,Weight Gain,Muscular Fitness,,,,
2730,Male,34,1.58,60,24.03,Normal,Weight Gain,Muscular Fitness,,,,
2734,Female,34,1.58,60,24.03,Normal,Weight Gain,Muscular Fitness,,,,
2738,Male,34,1.58,70,28.04,Overweight,Weight Loss,Cardio Fitness,,,,
2742,Female,34,1.58,70,28.04,Overweight,Weight Loss,Cardio Fitness,,,,
2746,Male,34,1.58,105,42.06,Obuse,Weight Loss,Cardio Fitness,,,,
2750,Female,34,1.58,105,42.06,Obuse,Weight Loss,Cardio Fitness,,,,
2754,Male,43,1.75,47.5,15.51,Underweight,Weight Gain,Muscular Fitness,,,,
2758,Female,43,1.75,47.5,15.51,Underweight,Weight Gain,Muscular Fitness,,,,
2762,Male,43,1.75,60,19.59,Normal,Weight Gain,Muscular Fitness,,,,
2766,Female,43,1.75,60,19.59,Normal,Weight Gain,Muscular Fitness,,,,
2770,Male,43,1.75,80,26.12,Overweight,Weight Loss,Cardio Fitness,,,,
2774,Female,43,1.75,80,26.12,Overweight,Weight Loss,Cardio Fitness,,,,
2778,Male,43,1.75,109,35.59,Obuse,Weight Loss,Cardio Fitness,,,,
2782,Female,43,1.75,109,35.59,Obuse,Weight Loss,Cardio Fitness,,,,
2786,Male,44,1.78,45,14.2,Underweight,Weight Gain,Muscular Fitness,,,,
2790,Female,44,1.78,45,14.2,Underweight,Weight Gain,Muscular Fitness,,,,
2794,Male,44,1.78,60,18.94,Normal,Weight Gain,Muscular Fitness,,,,
2798,Female,44,1.78,60,18.94,Normal,Weight Gain,Muscular Fitness,,,,
2802,Male,44,1.78,88,27.77,Overweight,Weight Loss,Cardio Fitness,,,,
2806,Female,44,1.78,88,27.77,Overweight,Weight Loss,Cardio Fitness,,,,
2810,Male,44,1.78,105,33.14,Obuse,Weight Loss,Cardio Fitness,,,,
2814,Female,44,1.78,105,33.14,Obuse,Weight Loss,Cardio Fitness,,,,
2818,Male,45,1.66,47.5,17.24,Underweight,Weight Gain,Muscular Fitness,,,,
2822,Female,45,1.66,47.5,17.24,Underweight,Weight Gain,Muscular Fitness,,,,
2826,Male,45,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2830,Female,45,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2834,Male,45,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2838,Female,45,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2842,Male,45,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2846,Female,45,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2850,Male,46,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2854,Female,46,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2858,Male,46,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2862,Female,46,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2866,Male,46,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2870,Female,46,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2874,Male,46,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2878,Female,46,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2882,Male,47,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2886,Female,47,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2890,Male,47,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2894,Female,47,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2898,Male,47,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2902,Female,47,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2906,Male,47,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2910,Female,47,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2914,Male,48,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2918,Female,48,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2922,Male,48,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2926,Female,48,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2930,Male,48,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2934,Female,48,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2938,Male,48,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2942,Female,48,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2946,Male,49,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2950,Female,49,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2954,Male,49,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2958,Female,49,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2962,Male,49,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2966,Female,49,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2970,Male,49,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2974,Female,49,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
2978,Male,50,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2982,Female,50,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
2986,Male,50,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2990,Female,50,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
2994,Male,50,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
2998,Female,50,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
3002,Male,50,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
3006,Female,50,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
3010,Male,51,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
3014,Female,51,1.68,47.5,16.83,Underweight,Weight Gain,Muscular Fitness,,,,
3018,Male,51,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
3022,Female,51,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
3026,Male,51,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
3030,Female,51,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
3034,Male,51,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
3038,Female,51,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
3042,Male,52,1.75,47.5,15.51,Underweight,Weight Gain,Muscular Fitness,,,,
3046,Female,52,1.75,47.5,15.51,Underweight,Weight Gain,Muscular Fitness,,,,
3050,Male,52,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
3054,Female,52,1.68,55,19.49,Normal,Weight Gain,Muscular Fitness,,,,
3058,Male,52,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
3062,Female,52,1.68,72,25.51,Overweight,Weight Loss,Cardio Fitness,,,,
3066,Male,52,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
3070,Female,52,1.68,85,30.12,Obuse,Weight Loss,Cardio Fitness,,,,
